date,symbol,market_cap
2023-12-31,TATAPOWER,1061332191628.7999
2023-12-31,BAJFINANCE,4524819733872.0
2023-12-31,NTPC,3046208244172.8
2023-12-31,DABUR,987380652339.2001
2023-12-31,AXISBANK,3401521290905.6
2023-12-31,KARURVYSYA,135527046297.6
2023-12-31,EIHOTEL,156028310016.0
2023-12-31,APOLLOHOSP,828269544600.0
2023-12-31,KOTAKBANK,3792253314470.4
2023-12-31,CONCOR,523779600854.39996
2023-12-31,HINDALCO,1306076686675.2
2023-12-31,TVSMOTOR,966681356793.6
2023-12-31,WELSPUNLIV,139784408294.4
2023-12-31,HEG,73653722425.0
2023-12-31,ADANIPOWER,1950454574182.4
2023-12-31,DIVISLAB,1036364397868.8
2023-12-31,M&MFIN,345833490572.8
2023-12-31,UCOBANK,475250989824.0
2023-12-31,PETRONET,333975000000.0
2023-12-31,HINDCOPPER,264626117599.99997
2023-12-31,MMTC,89759796172.8
2023-12-31,CHAMBLFERT,155412067200.0
2023-12-31,SHRIRAMFIN,772810803926.4
2023-12-31,INOXWIND,162892513000.0
2023-12-31,PFOCUS,31885656299.2
2023-12-31,ESCORTS,323618620400.0
2023-12-31,POONAWALLA,335093883868.8
2023-12-31,ANANTRAJ,95656962460.8
2024-01-31,HEROMOTOCO,926703962900.0
2024-01-31,ULTRACEMCO,2929976167588.8003
2024-01-31,EICHERMOT,1056581128000.0
2024-01-31,INFY,6948275283404.801
2024-01-31,CGPOWER,715607044000.0
2024-01-31,GMDCLTD,145914227328.0
2024-01-31,SHRIRAMFIN,926658353600.0001
2024-01-31,POONAWALLA,368118812000.0
2024-01-31,AJANTPHARM,273798954000.0
2024-01-31,CHAMBLFERT,157425242884.80002
2024-01-31,CUMMINSIND,640050653299.2
2024-01-31,NBCC,233211950284.8
2024-01-31,MANAPPURAM,156378867728.0
2024-01-31,HINDCOPPER,279713971737.60004
2024-01-31,JSL,475580256614.39996
2024-01-31,RELIANCE,19305403950976.0
2024-01-31,UNIONBANK,1045452904064.0
2024-01-31,NATCOPHARM,155429274873.6
2024-01-31,INOXWIND,156217099648.0
2024-01-31,ZYDUSLIFE,770081760000.0
2024-01-31,TMPV,
2024-01-31,JINDALSTEL,772770016614.4
2024-01-31,SUZLON,625025680588.8
2024-01-31,PCBL,120278587499.2
2024-01-31,EIHOTEL,207657902918.40002
2024-01-31,UCOBANK,555953988096.0
2024-01-31,HINDPETRO,657143294912.0
2024-01-31,TCS,13806450474444.799
2024-01-31,EIDPARRY,110904370500.0
2024-01-31,J&KBANK,148280873651.19998
2024-01-31,KEC,170906799011.19998
2024-01-31,MAHABANK,392920320000.0
2024-01-31,WOCKPHARMA,66336753000.0
2024-01-31,TATACONSUM,1065269538944.0
2024-01-31,M&MFIN,356956681881.6
2024-01-31,HINDUNILVR,5831344872819.2
2024-01-31,LTF,
2024-01-31,WELCORP,153652092000.0
2024-01-31,AUROPHARMA,674064234803.2001
2024-01-31,SRF,689217748899.2
2024-01-31,GMRAIRPORT,
2024-01-31,BIOCON,321288215705.6
2024-01-31,AXISBANK,3316538240832.0
2024-01-31,HINDALCO,1295797384000.0
2024-01-31,KPIL,129193303800.0
2024-01-31,ELECON,123487319999.99998
2024-01-31,HINDZINC,1340692124544.0
2024-01-31,BAJAJFINSV,2591475197926.4
2024-01-31,TITAN,3344914715660.8003
2024-01-31,BAJAJ-AUTO,2171319872990.4001
2024-01-31,COLPAL,698954525305.6
2024-01-31,NLCINDIA,359555752000.0
2024-01-31,CHENNPETRO,127170000832.0
2024-01-31,JPPOWER,127634390374.40001
2024-01-31,INTELLECT,123172158000.0
2024-01-31,CONCOR,540748439200.0
2024-01-31,JMFINANCIL,107019250688.0
2024-01-31,HFCL,147210304000.0
2024-01-31,GRAVITA,66627579000.0
2024-01-31,GESHIP,141417859774.4
2024-01-31,DIVISLAB,976695271600.0
2024-01-31,APOLLOHOSP,920046924900.0
2024-01-31,NTPC,3078692628480.0
2024-01-31,ACE,116276678000.0
2024-01-31,FSL,140593551436.8
2024-01-31,CANBK,874410683136.0
2024-01-31,MMTC,123601058380.79999
2024-01-31,PFOCUS,41666240638.399994
2024-01-31,ANANTRAJ,108468282800.00002
2024-01-31,SAIL,505989930880.0
2024-01-31,PETRONET,403725365222.4
2024-01-31,IDBI,931495560601.6
2024-01-31,CIPLA,1090743360000.0
2024-01-31,BRITANNIA,1261599696000.0
2024-01-31,APOLLOTYRE,343272086176.0
2024-01-31,FORTIS,326221851110.39996
2024-01-31,INDIANB,673023453555.2001
2024-01-31,IDEA,698555141939.2
2024-01-31,SOBHA,137313157516.0
2024-01-31,USHAMART,113399376000.0
2024-01-31,ABFRL,230389799203.19998
2024-01-31,LT,4783368798176.0
2024-01-31,ITC,5510146562611.2
2024-01-31,COALINDIA,2556011616998.4
2024-01-31,MARUTI,3202792002195.1997
2024-01-31,INDIACEM,81007073708.79999
2024-01-31,ITI,327710503164.8
2024-01-31,AARTIIND,242188267027.2
2024-01-31,ACC,477786484454.4
2024-01-31,SYNGENE,301987703008.0
2024-01-31,INDHOTEL,701538518617.6
2024-01-31,SAMMAANCAP,
2024-01-31,DEEPAKNTR,314614708547.2
2024-01-31,PFC,1462769367552.0
2024-01-31,ZEEL,166265834745.6
2024-01-31,IIFL,239776994662.40002
2024-01-31,IFCI,152264803046.4
2024-01-31,SONATSOFTW,213149171712.0
2024-01-31,MARICO,682409750054.4
2024-01-31,GABRIEL,55116202800.0
2024-01-31,IGL,301598922956.8
2024-01-31,COFORGE,386634936060.0
2024-01-31,VEDL,1017692288947.2001
2024-01-31,VOLTAS,371124126000.0
2024-01-31,BSOFT,233866758000.0
2024-01-31,GAIL,1135191956377.5999
2024-01-31,BRIGADE,241561203000.0
2024-01-31,MFSL,316321795155.2
2024-01-31,MOTHERSON,781871215872.0
2024-01-31,SUNPHARMA,3437656105804.8003
2024-01-31,CANFINHOME,103380765600.0
2024-01-31,INDUSINDBK,1193716417622.4
2024-01-31,HSCL,185803631705.6
2024-01-31,KEI,288149814340.0
2024-01-31,CHOLAFIN,994260918569.6001
2024-01-31,DRREDDY,1020089647500.0
2024-01-31,SUNTV,259761724268.80002
2024-01-31,PIIND,511570297300.0
2024-01-31,MINDACORP,97018350000.0
2024-01-31,MRPL,310558096332.80005
2024-01-31,SIEMENS,1531575430246.4
2024-01-31,TECHM,1301881134019.2002
2024-01-31,ABB,1001964768000.0001
2024-01-31,TITAGARH,147178480900.0
2024-01-31,TATACOMM,495681141692.8
2024-01-31,PNB,1259658436608.0
2024-01-31,INDUSTOWER,597911112102.4
2024-01-31,NMDC,644294590912.0
2024-01-31,UNITDSPR,
2024-01-31,AMBUJACEM,1112559721894.4
2024-01-31,SWANCORP,
2024-01-31,JUBLPHARMA,90489683521.6
2024-01-31,UPL,403601921600.00006
2024-01-31,ZENTEC,70122384358.4
2024-01-31,ARE&M,151860408600.0
2024-01-31,NATIONALUM,273382377881.59998
2024-01-31,YESBANK,708284541542.4
2024-01-31,PHOENIXLTD,433045803200.00006
2024-01-31,DLF,1989211918950.4001
2024-01-31,MUTHOOTFIN,560578803009.6
2024-01-31,DEEPAKFERT,78135396300.0
2024-01-31,ICICIBANK,7213428281446.4
2024-01-31,PERSISTENT,633980696180.0
2024-01-31,UNOMINDA,396144297337.60004
2024-01-31,CUB,107581290163.2
2024-01-31,ASHOKLEY,519355326515.2
2024-01-31,SJVN,517947631564.80005
2024-01-31,GLENMARK,256829313600.0
2024-01-31,CIEINDIA,184411782867.19998
2024-01-31,TATACHEM,261993394025.59998
2024-01-31,BPCL,1086291670924.8
2024-01-31,KAJARIACER,220413072000.0
2024-01-31,OIL,462931643648.0
2024-01-31,PIDILITIND,1288332007185.6
2024-01-31,JKTYRE,137362439400.0
2024-01-31,RPOWER,114259251916.8
2024-01-31,ASIANPAINT,2857570082438.4
2024-01-31,MCX,173784704340.0
2024-01-31,NAVA,68814145456.0
2024-01-31,NCC,135269630979.2
2024-01-31,KARURVYSYA,159187979110.4
2024-01-31,LICHSGFIN,349323789209.60004
2024-01-31,TVSMOTOR,950937449800.0
2024-01-31,GRANULES,100814313574.4
2024-01-31,FEDERALBNK,359426744140.80005
2024-01-31,GODREJIND,302988238099.2
2024-01-31,TRITURBINE,119696581337.6
2024-01-31,TATAPOWER,1245383777472.0
2024-01-31,EXIDEIND,284886690211.2
2024-01-31,ENGINERSIN,132618677241.59999
2024-01-31,TORNTPOWER,499841671680.0
2024-01-31,HBLENGINE,
2024-01-31,M&M,2078657424774.4
2024-01-31,POWERGRID,2412120020172.8003
2024-01-31,CCL,89268439400.0
2024-01-31,PVRINOX,142817562000.0
2024-01-31,ADANIENT,3582414089728.0
2024-01-31,SBIN,5716212407808.0
2024-01-31,TATASTEEL,1687329856102.4
2024-01-31,REDINGTON,140602056777.6
2024-01-31,FINCABLES,168476917798.4
2024-01-31,ADANIPORTS,2608693109644.8003
2024-01-31,JSWSTEEL,1993854794803.2
2024-01-31,ESCORTS,323396233000.0
2024-01-31,BANKINDIA,632593525401.6
2024-01-31,GRASIM,1433053142400.0
2024-01-31,BHEL,795129391936.0
2024-01-31,WELSPUNLIV,157582152000.0
2024-01-31,EMAMILTD,219104744851.2
2024-01-31,DABUR,965096201267.2001
2024-01-31,JUBLFOOD,342088345600.0
2024-01-31,WIPRO,2495091908300.8
2024-01-31,BERGEPAINT,658817979084.7999
2024-01-31,HDFCBANK,11108886184396.799
2024-01-31,RADICO,222476741200.0
2024-01-31,HAVELLS,811178485555.2001
2024-01-31,CEMPRO,
2024-01-31,GODREJPROP,660942786000.0
2024-01-31,NAUKRI,649666521400.0
2024-01-31,RECLTD,1314108488908.8
2024-01-31,IOB,928107890278.4
2024-01-31,CESC,189689073868.8
2024-01-31,IRB,399177904230.39996
2024-01-31,SCHNEIDER,112857088000.0
2024-01-31,BHARATFORG,575118802368.0
2024-01-31,MPHASIS,490661741712.0
2024-01-31,JSWENERGY,828385621152.0
2024-01-31,KOTAKBANK,3669026316704.0
2024-01-31,GRAPHITE,106995451199.99998
2024-01-31,BALKRISIND,474448227616.0
2024-01-31,COROMANDEL,334669282099.2
2024-01-31,CENTRALBK,499154022400.0
2024-01-31,LTFOODS,68408839424.0
2024-01-31,IOC,2023736601190.4
2024-01-31,BALRAMCHIN,79842544513.59999
2024-01-31,AEGISLOG,
2024-01-31,FACT,558725388000.0
2024-01-31,BATAINDIA,191307501600.0
2024-01-31,TRIDENT,239773102284.80002
2024-01-31,BAJFINANCE,4245897684793.5996
2024-01-31,LUPIN,685903695400.0
2024-01-31,HEG,67903213950.0
2024-01-31,TRENT,1103245109891.2
2024-01-31,GODREJCP,1190767006745.6
2024-01-31,IPCALAB,284211906000.0
2024-01-31,BEML,145976465850.0
2024-01-31,SCI,99440570800.0
2024-01-31,RAMCOCEM,250098429600.0
2024-01-31,TATAELXSI,479720693760.0
2024-01-31,TORNTPHARM,869113971897.6
2024-01-31,ABREL,
2024-01-31,ONGC,3219845116928.0
2024-01-31,BANKBARODA,1280428672614.4
2024-01-31,OBEROIRLTY,481299946220.8
2024-01-31,UBL,478070666035.19995
2024-01-31,BEL,1358888096051.2
2024-01-31,HCLTECH,4267745060864.0
2024-01-31,CASTROLIND,195893725126.4
2024-01-31,CYIENT,218237144600.0
2024-01-31,PRESTIGE,508459221676.80005
2024-01-31,NHPC,913911048806.4
2024-01-31,BHARTIARTL,6883002116505.601
2024-01-31,TTML,181222015449.6
2024-01-31,CEATLTD,111499643700.0
2024-01-31,JINDALSAW,165882824825.59998
2024-02-29,BATAINDIA,181204700250.0
2024-02-29,HCLTECH,4505639352486.399
2024-02-29,DEEPAKFERT,63844868500.0
2024-02-29,ICICIBANK,7384676169318.4
2024-02-29,FACT,463552583932.80005
2024-02-29,NMDC,662024780928.0
2024-02-29,MUTHOOTFIN,529686256680.0
2024-02-29,JKTYRE,135720869200.00002
2024-02-29,CASTROLIND,206133021465.6
2024-02-29,AEGISLOG,
2024-02-29,PIDILITIND,1391554202112.0
2024-02-29,SBIN,6676500393881.601
2024-02-29,CENTRALBK,544306985062.39996
2024-02-29,BHARTIARTL,6626439554841.6
2024-02-29,CEMPRO,
2024-02-29,CANFINHOME,103208628150.0
2024-02-29,JUBLPHARMA,89975042745.6
2024-02-29,ABREL,
2024-02-29,SWANCORP,
2024-02-29,TITAGARH,126290110348.8
2024-02-29,TATACOMM,548112000000.0
2024-02-29,TORNTPHARM,906767313657.6
2024-02-29,MFSL,334866485484.8
2024-02-29,PVRINOX,134599400640.8
2024-02-29,HAVELLS,959952792700.7999
2024-02-29,BERGEPAINT,707254477414.4
2024-02-29,PNB,1341690388992.0
2024-02-29,AMBUJACEM,1231485681305.5999
2024-02-29,KEI,289915621632.0
2024-02-29,WIPRO,2706412658892.8003
2024-02-29,INDUSTOWER,681017928089.6
2024-02-29,CHOLAFIN,914722149913.6001
2024-02-29,CIEINDIA,167297748454.4
2024-02-29,DRREDDY,1069746785856.0
2024-02-29,BPCL,1305777297676.8
2024-02-29,ABB,1153828464600.0
2024-02-29,GRANULES,112701581280.0
2024-02-29,UNOMINDA,384698592000.0
2024-02-29,BANKINDIA,599125426380.7999
2024-02-29,TRITURBINE,158366317414.4
2024-02-29,PERSISTENT,655882435020.0
2024-02-29,LICHSGFIN,362780093100.80005
2024-02-29,MOTHERSON,807749244928.0
2024-02-29,NAVA,72775258108.8
2024-02-29,MINDACORP,98946957200.0
2024-02-29,ASIANPAINT,2770970348800.0
2024-02-29,CYIENT,222478037600.0
2024-02-29,KAJARIACER,203613562800.0
2024-02-29,MRPL,408869115289.60004
2024-02-29,CUB,100101820800.0
2024-02-29,SUNTV,242677538073.59998
2024-02-29,ENGINERSIN,117775897747.20001
2024-02-29,TATACHEM,243727088486.40002
2024-02-29,MPHASIS,494509043188.8
2024-02-29,PIIND,557082481400.0
2024-02-29,INDUSINDBK,1147811450598.4001
2024-02-29,JSWSTEEL,1997353561190.4001
2024-02-29,OIL,592837345734.3999
2024-02-29,SJVN,476095262246.4
2024-02-29,UNITDSPR,
2024-02-29,SUNPHARMA,3786022849241.6
2024-02-29,BANKBARODA,1372737444044.8
2024-02-29,HBLENGINE,
2024-02-29,ASHOKLEY,499142430310.4
2024-02-29,BHARATFORG,547682632000.0
2024-02-29,CCL,83774383000.0
2024-02-29,UPL,352560577600.0
2024-02-29,CEATLTD,115501215540.0
2024-02-29,IGL,300720638592.0
2024-02-29,NHPC,885466721792.0
2024-02-29,VEDL,995765555366.4
2024-02-29,VOLTAS,369165052972.8
2024-02-29,BEML,135597974820.0
2024-02-29,BSOFT,214070880691.2
2024-02-29,GABRIEL,49549997800.0
2024-02-29,PFOCUS,33628783104.0
2024-02-29,ESCORTS,312849829800.0
2024-02-29,SAIL,500620241817.60004
2024-02-29,TATASTEEL,1758300979507.2
2024-02-29,COALINDIA,2691264184012.8
2024-02-29,COFORGE,405071094035.0
2024-02-29,IFCI,114767895859.2
2024-02-29,SONATSOFTW,225069428124.80002
2024-02-29,ADANIPORTS,2852464912256.0
2024-02-29,MARICO,675680025446.4
2024-02-29,IPCALAB,302732298000.0
2024-02-29,MARUTI,3549091195356.8003
2024-02-29,ACC,512245484600.00006
2024-02-29,BEL,1499235871436.8
2024-02-29,INDHOTEL,862701252838.4
2024-02-29,ZEEL,154595529187.19998
2024-02-29,SAMMAANCAP,
2024-02-29,DEEPAKNTR,302188991147.2
2024-02-29,ONGC,3373835092992.0005
2024-02-29,PFC,1322350108467.2
2024-02-29,ANANTRAJ,119345800000.0
2024-02-29,GAIL,1198311957504.0
2024-02-29,TRENT,1384607005600.0
2024-02-29,IIFL,225208493772.80002
2024-02-29,INDIACEM,70951511580.8
2024-02-29,RAMCOCEM,204230318500.0
2024-02-29,SYNGENE,282942477000.0
2024-02-29,ITI,286776717987.2
2024-02-29,AARTIIND,237784498800.00003
2024-02-29,GRASIM,1499408473600.0
2024-02-29,BRIGADE,231318552057.6
2024-02-29,OBEROIRLTY,488827113504.0
2024-02-29,ABFRL,212682036403.19998
2024-02-29,IDBI,966882737766.4
2024-02-29,CIPLA,1204520861078.4
2024-02-29,IOC,2279888358809.6
2024-02-29,TRIDENT,212955975475.19998
2024-02-29,BRITANNIA,1200059048800.0
2024-02-29,APOLLOTYRE,329299864352.0
2024-02-29,FORTIS,308022870528.0
2024-02-29,COROMANDEL,316851237360.0
2024-02-29,SCHNEIDER,138273843200.0
2024-02-29,DLF,2230749444096.0
2024-02-29,RECLTD,1164014943436.8
2024-02-29,ARE&M,153585730838.4
2024-02-29,NAUKRI,680150809000.0
2024-02-29,ZENTEC,72252674998.40001
2024-02-29,RADICO,210103601800.0
2024-02-29,INDIANB,707492566195.2
2024-02-29,YESBANK,704446070476.7999
2024-02-29,NATIONALUM,286422450995.19995
2024-02-29,IRB,379551154022.4
2024-02-29,PHOENIXLTD,494333680614.39996
2024-02-29,IOB,1222040226201.6
2024-02-29,IDEA,664479281356.8
2024-02-29,APOLLOHOSP,880912398400.0
2024-02-29,TATAPOWER,1188841606208.0
2024-02-29,NTPC,3254202349977.6
2024-02-29,ACE,150624736650.0
2024-02-29,KARURVYSYA,147350204006.4
2024-02-29,FSL,141415873491.19998
2024-02-29,CANBK,1023985705593.6001
2024-02-29,MMTC,116204315763.2
2024-02-29,DIVISLAB,926168219289.6001
2024-02-29,GESHIP,143609333347.19998
2024-02-29,PETRONET,410325401875.2
2024-02-29,SOBHA,148448066645.6
2024-02-29,USHAMART,100338864382.40001
2024-02-29,JSWENERGY,834211810265.6
2024-02-29,EXIDEIND,279187583449.60004
2024-02-29,GRAPHITE,117060208540.8
2024-02-29,DABUR,953623291558.3999
2024-02-29,TORNTPOWER,518033024827.19995
2024-02-29,ITC,5106297061990.4
2024-02-29,POWERGRID,2630674655692.8003
2024-02-29,COLPAL,696488570928.0
2024-02-29,JINDALSTEL,791844850080.0
2024-02-29,M&MFIN,349797799603.19995
2024-02-29,INTELLECT,151445887401.6
2024-02-29,CUMMINSIND,769724969000.0
2024-02-29,BAJAJ-AUTO,2239769733000.0
2024-02-29,NLCINDIA,308458068000.0
2024-02-29,ZYDUSLIFE,953598367859.2
2024-02-29,PRESTIGE,467705757168.0
2024-02-29,M&M,2402997341081.6
2024-02-29,BIOCON,330857121728.0
2024-02-29,GODREJCP,1286400673753.6
2024-02-29,CESC,169710086118.4
2024-02-29,PCBL,108105160200.0
2024-02-29,ELECON,112441230000.0
2024-02-29,TTML,171096795302.4
2024-02-29,WOCKPHARMA,87090030116.8
2024-02-29,HINDUNILVR,5667915995596.801
2024-02-29,EMAMILTD,203561385728.0
2024-02-29,SHRIRAMFIN,916206445017.6
2024-02-29,UNIONBANK,1116797178112.0
2024-02-29,LT,4780344612140.8
2024-02-29,GMDCLTD,123988200000.0
2024-02-29,NCC,155140987769.6
2024-02-29,ADANIENT,3745356000000.0
2024-02-29,INFY,6928757718476.801
2024-02-29,FEDERALBNK,366187894374.4
2024-02-29,GODREJIND,269689497408.0
2024-02-29,LTF,
2024-02-29,POONAWALLA,360300766528.0
2024-02-29,INOXWIND,196611659200.0
2024-02-29,MCX,191587958640.0
2024-02-29,EICHERMOT,1038381935078.4
2024-02-29,MAHABANK,422976895641.60004
2024-02-29,HFCL,166108984000.0
2024-02-29,J&KBANK,158034741580.80002
2024-02-29,HINDCOPPER,261005866841.6
2024-02-29,TCS,14816440293478.4
2024-02-29,CHAMBLFERT,140648884600.0
2024-02-29,GODREJPROP,666756200865.6001
2024-02-29,REDINGTON,161631777808.0
2024-02-29,JINDALSAW,151671046268.8
2024-02-29,EIDPARRY,112995250000.0
2024-02-29,KEC,186826074900.0
2024-02-29,KPIL,156955325200.0
2024-02-29,HDFCBANK,10660815962726.4
2024-02-29,AUROPHARMA,602403894124.7999
2024-02-29,SIEMENS,1668470814000.0
2024-02-29,AXISBANK,3318640285209.5996
2024-02-29,UBL,448748152422.4
2024-02-29,WELSPUNLIV,148875690000.0
2024-02-29,TMPV,
2024-02-29,LUPIN,741335369836.7999
2024-02-29,JMFINANCIL,92914671340.8
2024-02-29,SRF,708351982132.8
2024-02-29,EIHOTEL,255854251718.4
2024-02-29,BHEL,792342760281.6001
2024-02-29,LTFOODS,62384000012.8
2024-02-29,HINDALCO,1126931064000.0
2024-02-29,JSL,527451294374.39996
2024-02-29,TECHM,1243999842377.5999
2024-02-29,CHENNPETRO,131932962777.59999
2024-02-29,BALKRISIND,431063309518.39996
2024-02-29,RELIANCE,19767867583692.8
2024-02-29,TITAN,3270636755609.6
2024-02-29,GRAVITA,64823195430.4
2024-02-29,JPPOWER,146321370316.80002
2024-02-29,BAJFINANCE,4019277268438.4004
2024-02-29,BALRAMCHIN,77623951233.59999
2024-02-29,UCOBANK,677905185484.8
2024-02-29,ULTRACEMCO,2850742449139.1997
2024-02-29,HINDZINC,1296525561177.5999
2024-02-29,AJANTPHARM,278022528000.0
2024-02-29,TATACONSUM,1133921301270.4
2024-02-29,CONCOR,595523971238.4
2024-02-29,MANAPPURAM,149141848409.59998
2024-02-29,TVSMOTOR,1016306127513.5999
2024-02-29,WELCORP,133673254000.0
2024-02-29,BAJAJFINSV,2537488928998.4
2024-02-29,HEG,62478408125.0
2024-02-29,SUZLON,639983488921.6
2024-02-29,SCI,110280675814.4
2024-02-29,FINCABLES,142018667200.0
2024-02-29,HINDPETRO,722609378150.4
2024-02-29,NBCC,243725918656.0
2024-02-29,NATCOPHARM,178223405500.0
2024-02-29,TATAELXSI,489153727465.0
2024-02-29,KOTAKBANK,3358102843468.8003
2024-02-29,GMRAIRPORT,
2024-02-29,GLENMARK,261052118800.0
2024-02-29,HEROMOTOCO,884954733000.0
2024-02-29,CGPOWER,676975710816.0
2024-02-29,JUBLFOOD,305446604800.0
2024-03-31,KARURVYSYA,146705726361.6
2024-03-31,MMTC,100020540000.0
2024-03-31,ZENTEC,80128300600.0
2024-03-31,INOXWIND,170303451545.6
2024-03-31,AXISBANK,3234402897510.4
2024-03-31,WELSPUNLIV,132521322700.79999
2024-03-31,SHRIRAMFIN,886329099878.4
2024-03-31,NTPC,3256141683916.8003
2024-03-31,ACE,169946827950.0
2024-03-31,ADANIPOWER,2058834589081.5999
2024-03-31,TVSMOTOR,1022750617435.2
2024-03-31,SOBHA,137408003420.0
2024-03-31,AJANTPHARM,280899708600.0
2024-03-31,GRAPHITE,118348912399.99998
2024-03-31,IDEA,665085070336.0
2024-03-31,COROMANDEL,316645227000.0
2024-03-31,ULTRACEMCO,2809500375843.1997
2024-03-31,INDIANB,701997309337.6001
2024-03-31,KOTAKBANK,3549056119296.0
2024-03-31,FORTIS,317233358323.2
2024-03-31,APOLLOTYRE,296242857718.39996
2024-03-31,BRITANNIA,1182962965000.0
2024-03-31,CIPLA,1210941248025.6
2024-03-31,IOC,2310185878528.0
2024-03-31,TITAN,3425627158028.8003
2024-03-31,BALKRISIND,447983131411.2
2024-03-31,IDBI,871163071488.0
2024-03-31,ABFRL,207656884211.2
2024-03-31,USHAMART,97014698592.0
2024-03-31,EXIDEIND,268123695459.2
2024-03-31,APOLLOHOSP,917502371200.0
2024-03-31,GODREJIND,263443879209.6
2024-03-31,DIVISLAB,925528193062.4
2024-03-31,GESHIP,142945466760.0
2024-03-31,PETRONET,394873712844.8
2024-03-31,HINDCOPPER,268881023200.0
2024-03-31,TORNTPOWER,652653844286.4
2024-03-31,ITC,5347821313536.0
2024-03-31,M&M,2389256334758.4
2024-03-31,CHAMBLFERT,137062995264.0
2024-03-31,TATAPOWER,1264116573849.5999
2024-03-31,CUMMINSIND,833332500000.0
2024-03-31,EMAMILTD,187411275000.0
2024-03-31,DABUR,927042692518.3999
2024-03-31,JSWENERGY,868020118924.7999
2024-03-31,KEC,178483344000.0
2024-03-31,CANBK,1054100264390.3999
2024-03-31,RAMCOCEM,193284557065.59998
2024-03-31,ITI,242816138835.19998
2024-03-31,HEG,71172031775.0
2024-03-31,SYNGENE,281539887000.0
2024-03-31,ELECON,106449750000.0
2024-03-31,J&KBANK,147778360294.4
2024-03-31,BAJAJFINSV,2641321767801.6
2024-03-31,INDIACEM,65946162700.8
2024-03-31,IIFL,129801542979.20001
2024-03-31,TRENT,1403462707584.0
2024-03-31,TATAELXSI,486659068680.0
2024-03-31,GODREJCP,1280466179942.4
2024-03-31,CGPOWER,826359983654.4
2024-03-31,GAIL,1190421837619.2002
2024-03-31,IPCALAB,313933329600.0
2024-03-31,BSOFT,204665112064.0
2024-03-31,GRAVITA,68093177000.0
2024-03-31,NAVA,70468296764.8
2024-03-31,POWERGRID,2582962045747.1997
2024-03-31,ANANTRAJ,106447765340.8
2024-03-31,JSL,572200399788.8
2024-03-31,PFC,1290377247488.0
2024-03-31,ONGC,3373436132198.4
2024-03-31,RELIANCE,20201557641472.0
2024-03-31,DEEPAKNTR,289903304496.0
2024-03-31,SAMMAANCAP,
2024-03-31,HEROMOTOCO,944091660600.0
2024-03-31,MARUTI,3961587941852.8003
2024-03-31,ACC,468377327433.6
2024-03-31,NATCOPHARM,170826331500.0
2024-03-31,TMPV,
2024-03-31,INDHOTEL,1048363153958.3999
2024-03-31,ZEEL,133079904124.80002
2024-03-31,UBL,458993845862.4
2024-03-31,BEL,1472920663552.0
2024-03-31,INTELLECT,150068563200.0
2024-03-31,BEML,132583594650.0
2024-03-31,BAJAJ-AUTO,2553980517000.0
2024-03-31,CEATLTD,108503348240.0
2024-03-31,IFCI,99055216000.0
2024-03-31,SONATSOFTW,200618993628.80002
2024-03-31,COFORGE,340467395220.0
2024-03-31,COALINDIA,2675241086054.4
2024-03-31,FINCABLES,153241088000.0
2024-03-31,SAIL,554523658944.0
2024-03-31,TATASTEEL,1945553479987.2
2024-03-31,HINDALCO,1253077560000.0
2024-03-31,BAJFINANCE,4475680966848.0
2024-03-31,GRASIM,1551688363795.2002
2024-03-31,EIHOTEL,281101103616.0
2024-03-31,BHEL,861113445913.6001
2024-03-31,PFOCUS,29445171014.4
2024-03-31,ESCORTS,301070429200.0
2024-03-31,M&MFIN,344120065382.4
2024-03-31,UCOBANK,624353773363.2001
2024-03-31,POONAWALLA,361048112025.60004
2024-03-31,ADANIENT,3644885928307.1997
2024-03-31,IGL,301631078553.60004
2024-03-31,BIOCON,316079235820.8
2024-03-31,AARTIIND,241378351574.4
2024-03-31,NHPC,901036471296.0
2024-03-31,VEDL,1009139015539.2
2024-03-31,VOLTAS,371662397400.0
2024-03-31,NLCINDIA,316292584000.0
2024-03-31,FSL,135926668937.6
2024-03-31,HFCL,132182822937.59999
2024-03-31,TCS,14024802204979.201
2024-03-31,LTF,
2024-03-31,ADANIPORTS,2898583901939.1997
2024-03-31,GABRIEL,48005290379.200005
2024-03-31,JINDALSAW,137589946000.0
2024-03-31,MARICO,642974075955.2
2024-03-31,BHARATFORG,525929325363.19995
2024-03-31,CCL,78287466400.0
2024-03-31,HINDZINC,1235271510707.2
2024-03-31,OIL,651565401312.0
2024-03-31,MANAPPURAM,146560221635.2
2024-03-31,SJVN,477077712230.4
2024-03-31,MOTHERSON,793518763264.0
2024-03-31,ABB,1348004053700.0
2024-03-31,ASHOKLEY,502846509760.0
2024-03-31,HBLENGINE,
2024-03-31,SCI,97258832870.40001
2024-03-31,EICHERMOT,1100508520108.8
2024-03-31,FEDERALBNK,365789572403.19995
2024-03-31,TATACHEM,275501953800.0
2024-03-31,JMFINANCIL,71382798892.8
2024-03-31,PCBL,101046847241.59999
2024-03-31,BANKBARODA,1366025741798.4001
2024-03-31,JKTYRE,112645804200.0
2024-03-31,FACT,406550543820.80005
2024-03-31,COLPAL,737177211734.4
2024-03-31,PIDILITIND,1533303528182.4
2024-03-31,CHENNPETRO,135032502054.4
2024-03-31,CENTRALBK,519482573209.6
2024-03-31,KAJARIACER,183959511811.19998
2024-03-31,MRPL,383030743987.2
